time,temperature,humidity,precipitation,pressure
1945-06-24,24.30,64.50,0.00,1001.20
1945-06-25,24.60,66.71,0.00,999.59
1945-06-26,23.60,69.21,3.70,997.48
1945-06-27,21.96,77.21,0.30,989.74
1945-06-28,21.88,63.79,0.00,987.52
1945-06-29,22.12,67.67,0.80,987.99
1945-06-30,22.46,69.29,0.40,992.85
1945-07-01,21.02,77.54,2.30,989.77
1945-07-02,20.27,55.33,0.50,986.51
1945-07-03,19.36,54.17,0.70,990.41
1945-07-04,18.81,61.25,0.20,991.63
1945-07-05,18.65,62.42,0.00,993.40
1945-07-06,20.69,65.67,0.00,994.16
1945-07-07,22.37,64.12,0.00,995.52
1945-07-08,24.02,64.46,0.00,996.43
1945-07-09,23.77,66.79,1.00,994.42
1945-07-10,21.95,78.75,5.50,990.83
1945-07-11,19.35,82.83,11.70,991.16
1945-07-12,21.79,59.67,0.00,997.65
1945-07-13,23.16,66.42,0.00,998.30
1945-07-14,24.65,65.46,0.00,997.69
1945-07-15,26.03,62.96,0.00,998.89
1945-07-16,26.23,64.96,0.00,1000.08
1945-07-17,24.93,65.25,0.00,999.47
1945-07-18,25.30,66.38,0.00,997.33
1945-07-19,26.24,65.08,0.00,997.54
1945-07-20,26.88,64.71,0.00,999.33
1945-07-21,26.72,63.12,0.20,1003.43
1945-07-22,27.36,61.54,0.00,1001.38
1945-07-23,27.30,58.83,0.00,998.09
1945-07-24,26.19,57.67,0.00,998.78
1945-07-25,25.82,60.62,0.20,996.75
1945-07-26,25.83,59.54,0.40,994.06
1945-07-27,26.00,54.12,0.00,993.77
1945-07-28,26.25,54.33,0.00,994.80
1945-07-29,25.88,55.83,0.70,996.48
1945-07-30,23.59,71.00,9.70,996.51
1945-07-31,22.64,74.12,12.60,988.50
1945-08-01,20.31,66.12,5.70,989.18
1945-08-02,19.66,64.25,3.20,994.09
1945-08-03,20.56,62.00,0.00,996.43
1945-08-04,21.79,62.04,0.00,994.18
1945-08-05,22.07,66.00,0.00,993.17
1945-08-06,21.53,74.42,5.50,992.76
1945-08-07,19.48,89.46,38.40,993.12
1945-08-08,19.87,89.38,60.00,989.34
1945-08-09,18.00,91.58,41.80,985.27
1945-08-10,17.50,78.12,0.20,989.70
1945-08-11,20.08,72.58,0.00,988.99
1945-08-12,20.41,75.96,0.10,990.99
1945-08-13,20.55,80.75,8.90,990.00
1945-08-14,19.42,85.75,12.10,987.05
1945-08-15,21.20,68.17,0.00,991.89
1945-08-16,21.21,76.75,0.10,993.93
1945-08-17,20.86,82.88,0.90,992.73
1945-08-18,21.37,77.50,0.00,988.91
1945-08-19,19.12,88.62,29.60,982.34
1945-08-20,19.03,83.17,1.60,985.04
1945-08-21,19.60,80.29,0.20,992.17
1945-08-22,20.16,79.21,3.60,992.33
1945-08-23,19.31,83.00,1.30,991.06
1945-08-24,19.57,78.96,1.30,995.64
1945-08-25,20.52,76.08,0.00,998.95
1945-08-26,21.41,78.79,0.00,998.46
1945-08-27,21.79,74.42,0.00,998.93
1945-08-28,22.05,76.79,0.00,1000.59
1945-08-29,22.93,79.08,0.00,1001.03
1945-08-30,23.01,79.29,2.10,997.84
1945-08-31,20.60,78.58,7.20,994.09
1945-09-01,19.54,67.83,0.00,997.35
1945-09-02,20.32,71.92,0.00,1000.59
1945-09-03,20.77,72.58,0.00,1001.78
1945-09-04,21.26,77.54,0.00,999.04
1945-09-05,20.55,78.75,8.40,995.47
1945-09-06,18.48,82.08,1.90,993.32
1945-09-07,18.98,76.88,0.00,998.26
1945-09-08,19.82,67.12,0.10,998.72
1945-09-09,17.97,78.17,2.20,993.25
1945-09-10,19.21,78.29,3.40,993.64
1945-09-11,18.75,74.00,1.70,1000.26
1945-09-12,18.31,63.92,0.40,1000.57
1945-09-13,17.30,67.67,0.00,1001.27
1945-09-14,17.93,75.54,0.00,1001.37
1945-09-15,18.71,78.79,0.10,1000.99
1945-09-16,19.80,81.79,0.00,1002.07
1945-09-17,21.17,80.79,0.00,1002.01
1945-09-18,20.80,81.79,0.00,998.31
1945-09-19,19.15,80.50,2.20,997.22
1945-09-20,18.69,64.50,0.00,1002.23
1945-09-21,18.73,70.33,0.00,1001.89
1945-09-22,19.21,74.42,0.00,998.92
1945-09-23,19.53,75.96,1.20,992.91
1945-09-24,16.26,68.92,8.50,984.40
1945-09-25,13.31,68.00,0.30,986.14
1945-09-26,14.12,54.04,0.00,990.50
1945-09-27,13.39,54.00,0.00,999.20
1945-09-28,13.97,67.21,0.00,998.63
1945-09-29,13.69,71.79,1.20,999.03
1945-09-30,12.49,62.50,0.00,1006.95
1945-10-01,12.44,66.96,0.00,1006.92
1945-10-02,12.65,75.92,3.20,1003.01
1945-10-03,11.13,74.67,2.00,1002.23
1945-10-04,8.71,73.50,1.50,1000.36
1945-10-05,9.29,65.92,0.00,999.55
1945-10-06,10.64,60.17,0.00,997.80
1945-10-07,12.96,47.58,0.00,997.50
1945-10-08,11.78,63.17,0.00,1007.54
1945-10-09,11.20,73.58,0.00,1006.91
1945-10-10,12.19,80.21,0.00,1006.32
1945-10-11,13.46,82.88,0.00,1006.73
1945-10-12,13.55,83.25,0.00,1005.16
1945-10-13,13.08,79.79,0.00,1004.32
1945-10-14,12.75,79.92,0.00,1002.40
1945-10-15,13.19,79.88,0.00,1000.89
1945-10-16,13.08,85.92,0.00,1002.34
1945-10-17,13.90,82.50,0.20,1000.25
1945-10-18,13.52,83.12,0.20,999.08
1945-10-19,12.88,82.12,0.00,999.92
1945-10-20,11.84,83.50,0.00,1003.05
1945-10-21,11.65,83.79,0.00,1000.79
1945-10-22,12.90,86.42,0.00,1000.43
1945-10-23,13.90,90.92,5.60,1000.98
1945-10-24,14.49,89.33,0.90,999.35
1945-10-25,13.02,87.08,12.20,993.23
1945-10-26,11.53,86.88,0.90,990.55
1945-10-27,12.25,84.96,0.20,988.34
1945-10-28,12.68,85.62,2.90,990.74
1945-10-29,15.88,76.54,1.50,989.05
1945-10-30,16.19,79.46,0.70,994.29
1945-10-31,15.67,79.71,2.60,997.95
1945-11-01,13.11,89.88,35.30,996.33
1945-11-02,12.04,90.42,2.40,998.89
1945-11-03,12.32,88.08,0.90,999.17
1945-11-04,11.41,90.17,3.40,999.04
1945-11-05,11.30,91.54,12.20,999.53
1945-11-06,10.37,87.67,4.20,1000.89
1945-11-07,9.05,90.42,0.10,1000.90
1945-11-08,8.95,87.25,0.70,993.32
1945-11-09,8.32,72.75,0.10,975.58
1945-11-10,6.03,58.42,0.00,976.23
1945-11-11,3.72,73.04,0.00,981.49
1945-11-12,3.49,80.79,0.20,985.34
1945-11-13,3.66,84.42,0.20,990.00
1945-11-14,4.49,83.12,0.00,993.71
1945-11-15,3.54,86.00,0.00,998.27
1945-11-16,3.52,77.50,0.00,1000.66
1945-11-17,3.20,82.17,0.00,1003.18
1945-11-18,3.89,80.96,0.00,1004.56
1945-11-19,2.98,86.71,0.00,1003.73
1945-11-20,3.00,87.54,0.00,1001.40
1945-11-21,2.93,87.42,0.00,999.38
1945-11-22,3.77,86.33,0.00,999.28
1945-11-23,5.24,87.29,0.00,998.05
1945-11-24,5.81,86.75,0.00,996.47
1945-11-25,4.50,91.08,0.00,997.64
1945-11-26,2.71,86.04,0.00,995.97
1945-11-27,3.41,85.46,0.10,993.35
1945-11-28,1.81,83.62,0.60,997.47
1945-11-29,1.60,85.12,0.00,999.46
1945-11-30,2.91,84.17,0.00,999.65
1945-12-01,4.11,86.67,0.00,1002.54
1945-12-02,6.49,89.00,0.20,1003.87
1945-12-03,7.05,92.96,3.40,998.89
1945-12-04,4.39,78.12,0.00,993.70
1945-12-05,2.08,68.42,0.00,992.16
1945-12-06,1.84,64.33,0.00,987.82
1945-12-07,0.76,62.54,0.00,991.18
1945-12-08,-0.20,62.21,0.00,991.29
1945-12-09,-1.07,70.79,0.00,992.39
1945-12-10,-0.12,71.42,0.00,994.03
1945-12-11,-0.27,77.75,0.00,995.28
1945-12-12,-0.73,76.33,0.00,997.44
1945-12-13,-0.88,75.54,0.00,998.55
1945-12-14,0.72,76.04,0.00,996.25
1945-12-15,-0.36,73.88,0.00,1002.55
1945-12-16,0.94,76.38,0.00,1000.82
1945-12-17,2.05,87.58,1.60,997.88
1945-12-18,5.71,92.38,14.80,989.45
1945-12-19,8.19,90.75,35.40,980.56
1945-12-20,7.95,91.62,19.60,980.80
1945-12-21,5.26,90.88,5.50,988.15
1945-12-22,6.53,93.21,4.70,987.70
1945-12-23,6.13,93.62,7.00,985.38
1945-12-24,5.48,92.88,3.60,986.34
1945-12-25,5.45,90.25,28.00,980.00
1945-12-26,4.73,85.04,1.50,989.34
1945-12-27,2.41,80.25,0.00,997.17
1945-12-28,2.76,83.33,0.00,994.86
1945-12-29,3.51,92.58,1.00,986.05
1945-12-30,3.16,68.21,0.00,990.60
1945-12-31,-0.03,70.00,0.00,997.56
1946-01-01,-0.85,74.38,0.20,1001.49
1946-01-02,-0.62,76.58,0.00,1004.98
1946-01-03,-1.71,75.79,0.80,1008.33
1946-01-04,-3.54,67.50,0.00,1011.06
1946-01-05,-3.66,63.21,0.00,1008.10
1946-01-06,-2.23,66.79,0.00,1005.11
1946-01-07,-1.58,70.50,0.00,1004.97
1946-01-08,-1.05,67.92,0.00,1003.83
1946-01-09,-0.05,72.08,0.00,1005.60
1946-01-10,0.97,77.75,0.00,1003.91
1946-01-11,2.11,84.50,0.00,1005.97
1946-01-12,2.52,92.17,0.10,1001.32
1946-01-13,2.35,72.04,0.00,997.69
1946-01-14,0.43,54.29,0.00,999.84
1946-01-15,-2.25,46.75,0.00,1003.69
1946-01-16,-1.65,61.42,0.70,1004.02
1946-01-17,-2.22,73.67,0.80,1008.13
1946-01-18,-1.08,88.25,15.70,1003.69
1946-01-19,1.38,92.75,23.40,995.80
1946-01-20,-0.16,93.79,1.50,1002.52
1946-01-21,-3.12,88.67,0.00,1007.51
1946-01-22,-2.33,85.71,1.00,1009.54
1946-01-23,-1.19,94.08,14.00,1001.50
1946-01-24,0.77,91.17,5.40,1005.17
1946-01-25,-2.45,90.83,0.00,1009.00
1946-01-26,-2.25,88.75,0.00,1006.64
1946-01-27,-0.22,87.08,0.10,1002.23
1946-01-28,-2.75,86.92,0.00,1001.16
1946-01-29,-3.40,87.83,0.10,999.37
1946-01-30,-2.23,86.58,0.00,990.71
1946-01-31,-0.25,70.54,0.20,994.26
1946-02-01,-2.48,70.92,0.00,1005.62
1946-02-02,-0.81,80.96,0.20,1002.77
1946-02-03,0.63,86.46,0.00,1004.99
1946-02-04,1.71,84.46,0.00,1001.18
1946-02-05,2.74,78.75,0.30,997.23
1946-02-06,3.87,74.92,0.00,996.30
1946-02-07,5.09,73.71,0.00,1000.74
1946-02-08,4.20,79.00,0.00,996.12
1946-02-09,3.92,68.29,0.00,980.06
1946-02-10,2.70,47.38,0.00,994.72
1946-02-11,1.52,59.12,0.00,999.68
1946-02-12,4.88,61.92,0.00,992.60
1946-02-13,2.24,71.46,0.00,1000.63
1946-02-14,1.04,73.00,0.00,1006.82
1946-02-15,2.93,72.46,0.00,1005.44
1946-02-16,3.37,78.42,0.00,1004.62
1946-02-17,5.15,60.67,0.00,995.18
1946-02-18,5.69,56.17,0.00,993.08
1946-02-19,5.86,67.21,0.00,992.64
1946-02-20,5.71,80.58,0.10,986.18
1946-02-21,4.37,42.21,0.00,985.47
1946-02-22,1.86,45.08,0.00,992.50
1946-02-23,2.02,56.58,0.00,992.88
1946-02-24,3.86,66.21,0.00,987.57
1946-02-25,3.68,66.79,0.00,991.44
1946-02-26,3.87,81.83,0.00,997.24
1946-02-27,5.39,87.33,2.60,994.61
1946-02-28,6.12,90.46,13.20,987.93
1946-03-01,6.11,86.46,12.20,978.00
1946-03-02,6.25,88.12,6.80,979.81
1946-03-03,6.15,83.04,27.10,972.93
1946-03-04,5.65,82.25,2.50,977.53
1946-03-05,5.21,80.62,1.10,985.16
1946-03-06,5.34,90.54,5.40,988.39
1946-03-07,6.33,89.75,14.20,985.10
1946-03-08,9.07,77.67,3.70,981.63
1946-03-09,8.74,75.79,0.80,983.98
1946-03-10,8.09,83.67,2.10,991.42
1946-03-11,7.70,83.38,1.10,993.50
1946-03-12,7.82,85.92,2.40,989.76
1946-03-13,7.62,89.38,14.10,985.58
1946-03-14,7.82,84.83,9.30,984.90
1946-03-15,7.34,79.33,0.00,991.10
1946-03-16,6.94,82.25,0.40,993.40
1946-03-17,7.78,80.67,0.40,998.74
1946-03-18,6.57,74.58,1.70,1004.38
1946-03-19,5.38,72.88,0.40,1008.72
1946-03-20,6.26,71.46,0.00,1010.90
1946-03-21,8.18,76.50,0.00,1008.03
1946-03-22,9.40,83.79,0.10,1003.89
1946-03-23,11.31,79.29,0.10,1000.74
1946-03-24,11.64,84.21,0.60,1001.85
1946-03-25,12.38,81.00,0.00,999.57
1946-03-26,11.12,82.62,0.00,999.62
1946-03-27,10.07,73.00,1.60,1005.11
1946-03-28,8.62,68.17,0.00,1007.96
1946-03-29,9.65,74.29,0.00,1004.16
1946-03-30,10.82,74.25,0.00,1005.75
1946-03-31,11.30,72.12,0.00,1004.72
1946-04-01,11.70,73.17,0.00,1003.08
1946-04-02,12.32,69.58,0.00,1005.41
1946-04-03,13.56,69.42,0.00,1007.66
1946-04-04,13.22,73.00,0.00,1006.94
1946-04-05,11.84,81.17,2.80,1003.99
1946-04-06,11.62,76.62,0.00,1000.98
1946-04-07,12.63,78.29,0.70,1002.43
1946-04-08,12.24,76.88,0.20,1002.78
1946-04-09,12.53,77.50,0.00,997.05
1946-04-10,11.89,89.08,4.80,995.31
1946-04-11,10.55,80.21,5.10,997.68
1946-04-12,10.33,72.83,0.00,996.85
1946-04-13,11.73,74.00,0.00,995.56
1946-04-14,12.88,70.50,0.00,997.05
1946-04-15,12.85,73.50,0.00,997.93
1946-04-16,14.09,77.33,0.10,998.04
1946-04-17,15.44,73.58,0.00,997.76
1946-04-18,16.07,71.21,0.00,995.26
1946-04-19,15.83,75.46,1.60,995.63
1946-04-20,12.79,65.00,0.90,1003.30
1946-04-21,11.54,57.12,0.00,1003.29
1946-04-22,12.79,67.92,0.40,998.10
1946-04-23,13.60,71.71,0.40,996.76
1946-04-24,14.19,68.79,1.00,992.85
1946-04-25,13.51,73.25,1.40,991.93
1946-04-26,13.00,74.67,3.00,986.02
1946-04-27,12.30,82.42,3.30,983.45
1946-04-28,12.91,81.83,8.30,989.08
1946-04-29,11.83,83.00,9.00,990.01
1946-04-30,11.04,87.71,17.20,991.20
1946-05-01,14.45,75.25,0.00,992.94
1946-05-02,16.23,72.33,0.00,992.28
1946-05-03,16.50,76.83,0.10,992.44
1946-05-04,15.82,81.83,7.50,992.45
1946-05-05,15.32,83.92,3.30,988.23
1946-05-06,15.21,86.04,2.50,989.60
1946-05-07,14.91,84.67,6.30,994.54
1946-05-08,16.19,78.08,0.00,993.72
1946-05-09,17.36,75.83,0.50,994.33
1946-05-10,16.58,82.17,6.50,998.58
1946-05-11,16.65,79.25,0.00,998.22
1946-05-12,16.36,84.46,13.00,995.26
1946-05-13,16.45,87.00,32.00,985.67
1946-05-14,14.62,86.79,16.10,982.47
1946-05-15,14.61,85.33,12.80,986.05
1946-05-16,13.86,79.79,13.00,992.76
1946-05-17,13.93,82.21,2.80,997.12
1946-05-18,13.83,77.75,0.70,1000.08
1946-05-19,15.79,72.54,0.00,999.74
1946-05-20,15.98,79.88,2.80,996.42
1946-05-21,15.05,90.42,14.50,994.57
1946-05-22,16.74,80.50,0.10,993.52
1946-05-23,17.06,84.29,3.90,990.66
1946-05-24,16.17,86.58,4.60,989.34
1946-05-25,17.21,82.83,5.00,987.29
1946-05-26,16.43,80.17,2.00,986.24
1946-05-27,17.44,75.88,0.70,990.41
1946-05-28,17.93,75.54,0.00,993.53
1946-05-29,19.07,71.58,0.00,994.52
1946-05-30,16.74,76.21,8.20,996.47
1946-05-31,17.12,79.58,2.20,994.93
1946-06-01,17.70,76.71,2.60,991.39
1946-06-02,17.71,78.33,2.00,990.33
1946-06-03,18.00,85.33,9.90,993.86
1946-06-04,17.56,75.54,0.10,996.88
1946-06-05,18.74,73.29,0.00,998.33
1946-06-06,20.04,75.33,0.00,997.25
1946-06-07,22.09,73.46,0.00,997.66
1946-06-08,22.56,72.25,0.00,998.52
1946-06-09,21.82,78.00,0.60,998.59
1946-06-10,21.47,73.08,0.70,994.62
1946-06-11,19.68,81.38,19.80,992.08
1946-06-12,18.84,78.96,10.90,992.20
1946-06-13,15.59,84.12,15.00,984.57
1946-06-14,17.00,49.38,0.00,992.82
1946-06-15,15.57,63.50,0.00,996.80
1946-06-16,16.42,79.58,0.90,997.02
1946-06-17,18.53,75.42,0.00,996.86
1946-06-18,19.86,76.17,0.40,997.00
1946-06-19,19.62,78.75,1.30,998.03
1946-06-20,18.96,85.04,12.90,999.80
1946-06-21,17.68,90.00,32.40,998.90
1946-06-22,16.56,87.50,26.20,993.89
1946-06-23,15.81,78.54,8.40,994.64
1946-06-24,16.94,79.12,1.90,997.07
1946-06-25,17.51,77.96,0.30,999.81
1946-06-26,17.43,85.00,7.20,998.42
1946-06-27,19.40,76.04,0.00,999.65
1946-06-28,21.77,71.75,0.00,1000.54
1946-06-29,22.86,74.50,0.00,1002.31
1946-06-30,23.96,75.42,0.00,1005.21
1946-07-01,24.77,76.04,0.00,1004.74
1946-07-02,25.06,75.00,1.00,1001.09
1946-07-03,25.00,75.21,0.30,998.89
1946-07-04,24.47,73.62,0.00,996.39
1946-07-05,24.65,69.12,0.00,994.26
1946-07-06,21.74,76.88,18.50,994.54
1946-07-07,17.93,78.79,22.10,992.77
1946-07-08,17.85,75.79,2.00,994.58
1946-07-09,20.67,73.29,0.20,998.17
1946-07-10,21.80,75.58,0.00,1001.40
1946-07-11,22.88,73.38,0.00,997.76
1946-07-12,21.69,76.54,0.30,996.10
1946-07-13,22.11,73.58,0.30,993.93
1946-07-14,21.22,80.25,8.60,991.44
1946-07-15,21.05,84.08,2.50,990.10
1946-07-16,21.34,85.42,4.80,992.00
1946-07-17,21.61,80.50,1.50,995.24
1946-07-18,22.35,76.58,0.00,997.18
1946-07-19,22.43,75.88,0.10,997.33
1946-07-20,22.16,78.79,0.20,996.72
1946-07-21,20.01,80.54,7.50,994.90
1946-07-22,20.50,63.83,0.00,999.36
1946-07-23,21.72,71.21,0.00,1002.33
1946-07-24,22.35,71.58,0.00,1001.52
1946-07-25,23.70,72.04,0.00,1000.70
1946-07-26,24.51,73.25,0.00,1001.14
1946-07-27,25.10,71.04,0.00,999.87
1946-07-28,24.95,73.83,0.00,996.44
1946-07-29,24.51,62.71,0.00,994.30
1946-07-30,23.27,69.33,0.00,997.40
1946-07-31,23.35,69.50,0.00,999.28
1946-08-01,24.25,71.79,0.00,997.05
1946-08-02,22.78,72.04,0.90,998.94
1946-08-03,23.85,69.58,0.00,998.83
1946-08-04,24.98,72.12,0.00,997.99
1946-08-05,26.25,74.42,0.00,998.00
1946-08-06,26.41,71.96,0.00,996.25
1946-08-07,25.61,69.92,0.40,994.55
1946-08-08,25.09,64.25,1.20,992.22
1946-08-09,24.21,69.88,0.40,992.06
1946-08-10,24.76,67.17,0.20,993.50
1946-08-11,23.88,67.12,0.00,995.58
1946-08-12,24.59,64.79,0.00,996.57
1946-08-13,25.02,62.92,0.00,995.28
1946-08-14,23.65,57.88,0.00,997.34
1946-08-15,22.05,67.21,1.00,993.37
1946-08-16,20.93,68.96,0.20,992.36
1946-08-17,22.81,63.88,0.00,992.86
1946-08-18,23.59,63.12,0.00,993.65
1946-08-19,21.36,74.38,3.30,992.88
1946-08-20,20.35,74.58,0.20,994.27
1946-08-21,19.63,75.96,10.80,994.50
1946-08-22,16.61,83.00,16.70,994.61
1946-08-23,17.53,67.46,0.00,996.20
1946-08-24,18.87,66.08,0.00,992.66
1946-08-25,18.71,76.50,0.70,989.68
1946-08-26,18.18,83.83,4.90,989.38
1946-08-27,17.25,83.29,1.40,992.09
1946-08-28,18.88,74.29,0.00,994.73
1946-08-29,19.63,73.17,0.10,995.65
1946-08-30,19.77,83.00,23.30,996.48
1946-08-31,19.17,82.38,29.70,993.08
1946-09-01,18.81,79.88,1.80,993.91
1946-09-02,18.93,82.17,3.00,992.69
1946-09-03,16.87,89.12,19.30,993.59
1946-09-04,18.42,84.33,0.90,996.06
1946-09-05,20.22,84.46,2.10,995.77
1946-09-06,21.81,81.25,0.50,997.11
1946-09-07,20.39,84.04,1.30,998.15
1946-09-08,20.70,77.62,0.00,996.52
1946-09-09,19.23,74.75,2.20,994.88
1946-09-10,17.55,66.29,0.10,1000.17
1946-09-11,17.56,73.33,0.00,999.43
1946-09-12,18.12,80.50,0.00,998.30
1946-09-13,19.15,77.17,0.00,997.11
1946-09-14,19.24,81.88,0.20,995.14
1946-09-15,19.18,81.92,0.60,999.91
1946-09-16,19.52,77.29,0.00,1002.80
1946-09-17,19.75,77.58,0.00,999.80
1946-09-18,19.66,81.12,0.20,995.67
1946-09-19,19.32,81.29,0.00,993.15
1946-09-20,19.50,80.62,0.70,994.57
1946-09-21,19.09,60.62,0.30,997.00
1946-09-22,15.78,63.96,0.00,1005.10
1946-09-23,16.47,68.25,0.00,1001.70
1946-09-24,16.86,75.04,0.00,1000.42
1946-09-25,17.94,75.00,0.00,1003.96
1946-09-26,18.70,74.29,0.00,1005.35
1946-09-27,18.48,76.12,0.00,1004.02
1946-09-28,18.53,78.79,0.00,1001.09
1946-09-29,18.43,76.88,0.00,999.30
1946-09-30,18.20,80.29,0.00,998.87
1946-10-01,18.38,79.58,0.00,999.32
1946-10-02,18.99,76.92,0.00,1000.49
1946-10-03,18.75,77.75,0.00,1002.51
1946-10-04,15.99,83.25,3.30,997.14
1946-10-05,14.79,79.46,0.00,993.01
1946-10-06,15.46,73.12,0.00,986.46
1946-10-07,13.62,68.71,1.20,990.21
1946-10-08,12.96,65.33,0.00,995.97
1946-10-09,13.40,60.29,0.00,997.95
1946-10-10,11.71,63.62,0.00,1000.32
1946-10-11,11.28,65.29,0.00,1001.75
1946-10-12,11.32,71.92,0.00,994.47
1946-10-13,12.42,71.00,0.00,990.83
1946-10-14,12.42,73.21,0.00,994.85
1946-10-15,12.18,79.00,0.00,993.04
1946-10-16,12.16,75.67,0.30,995.79
1946-10-17,11.53,65.83,0.00,1001.84
1946-10-18,10.80,76.38,0.00,1001.42
1946-10-19,11.75,76.12,0.00,1001.22
1946-10-20,11.67,83.62,6.80,996.47
1946-10-21,12.34,87.83,2.70,990.22
1946-10-22,11.26,85.12,0.00,990.63
1946-10-23,10.46,86.88,0.00,990.65
1946-10-24,10.37,75.42,1.40,994.30
1946-10-25,6.25,50.17,0.00,1007.35
1946-10-26,4.68,59.42,7.50,1010.70
1946-10-27,3.84,90.75,8.00,1000.61
1946-10-28,4.46,83.21,0.00,993.39
1946-10-29,4.56,81.96,0.00,994.11
1946-10-30,4.31,83.04,0.30,993.74
1946-10-31,5.08,78.17,0.00,993.21
1946-11-01,6.58,86.38,11.60,996.78
1946-11-02,8.29,87.42,0.10,999.59
1946-11-03,6.87,84.79,0.00,1005.05
1946-11-04,6.50,85.50,0.00,1005.37
1946-11-05,6.56,85.92,1.70,1002.23
1946-11-06,6.77,78.08,2.70,1004.06
1946-11-07,5.47,78.12,0.00,997.94
1946-11-08,3.60,83.79,0.00,988.81
1946-11-09,5.13,87.58,3.30,986.25
1946-11-10,6.64,86.54,0.10,985.48
1946-11-11,4.70,93.00,3.60,992.16
1946-11-12,4.01,80.17,0.00,1000.52
1946-11-13,3.61,78.33,0.30,1001.62
1946-11-14,5.21,88.46,4.80,996.15
1946-11-15,6.35,92.75,5.70,988.14
1946-11-16,6.33,94.33,5.10,985.58
1946-11-17,5.63,89.29,10.40,979.82
1946-11-18,5.13,83.08,0.00,973.21
1946-11-19,5.15,73.71,0.00,981.96
1946-11-20,6.00,82.67,4.20,988.89
1946-11-21,8.80,89.96,6.20,992.92
1946-11-22,9.50,92.25,4.90,996.30
1946-11-23,6.04,89.00,0.00,1004.25
1946-11-24,4.77,83.88,0.00,1006.43
1946-11-25,4.28,87.71,0.00,1001.27
1946-11-26,5.52,89.92,8.50,996.07
1946-11-27,3.82,92.08,0.00,1001.03
1946-11-28,3.45,91.50,0.00,1000.18
1946-11-29,4.13,87.33,2.20,998.41
1946-11-30,5.18,93.08,5.20,995.54
1946-12-01,3.00,87.08,0.00,996.27
1946-12-02,3.00,73.17,0.00,1000.43
1946-12-03,2.20,84.38,2.20,989.20
1946-12-04,1.96,90.83,1.50,977.76
1946-12-05,2.74,76.58,0.00,980.86
1946-12-06,2.83,68.17,0.00,984.25
1946-12-07,2.18,72.33,0.60,986.12
1946-12-08,1.16,78.58,1.20,983.98
1946-12-09,0.81,92.21,16.90,975.88
1946-12-10,-0.65,77.25,0.00,981.11
1946-12-11,-1.37,78.46,0.00,992.49
1946-12-12,-2.48,84.50,0.00,996.24
1946-12-13,-1.43,83.58,0.00,997.11
1946-12-14,-0.77,83.62,0.50,1002.83
1946-12-15,-0.88,84.00,2.30,1004.98
1946-12-16,-3.50,92.67,8.70,1004.01
1946-12-17,-7.89,86.88,0.00,1004.90
1946-12-18,-10.25,87.71,0.00,1005.25
1946-12-19,-8.40,80.71,0.70,1001.95
1946-12-20,-4.83,81.96,1.00,1001.07
1946-12-21,-6.32,82.58,0.00,1001.85
1946-12-22,-7.87,82.00,0.00,1001.14
1946-12-23,-6.55,83.50,0.00,997.88
1946-12-24,-6.94,86.25,0.00,995.99
1946-12-25,-7.70,84.96,0.00,999.22
1946-12-26,-7.71,82.54,0.00,995.13
1946-12-27,-3.01,84.46,0.20,986.70
1946-12-28,-5.77,85.83,0.00,991.47
1946-12-29,-6.80,83.54,0.00,996.01
1946-12-30,-8.70,82.50,0.00,998.05
1946-12-31,-9.48,80.58,0.00,997.58
1947-01-01,-6.52,83.21,0.00,996.67
1947-01-02,-7.71,82.17,0.00,1001.28
1947-01-03,-8.94,84.25,0.00,1002.28
1947-01-04,-6.96,86.38,0.00,1003.45
1947-01-05,-6.15,81.38,1.20,999.97
1947-01-06,-10.18,75.67,0.20,1000.38
1947-01-07,-10.36,75.58,0.00,996.41
1947-01-08,-9.56,81.67,0.00,998.87
1947-01-09,-5.15,81.33,0.00,999.45
1947-01-10,-4.15,86.79,0.40,995.48
1947-01-11,-3.61,83.25,0.00,995.77
1947-01-12,-1.52,88.42,0.00,993.31
1947-01-13,-0.79,90.46,5.10,995.29
1947-01-14,-0.52,85.67,0.00,998.37
1947-01-15,-1.67,81.88,0.00,1007.06
1947-01-16,-1.44,83.17,0.00,1009.45
1947-01-17,-1.13,80.50,0.00,1005.77
1947-01-18,-1.00,81.67,0.00,1003.02
1947-01-19,-2.28,77.33,0.00,1002.02
1947-01-20,-3.56,79.50,0.00,995.05
1947-01-21,-5.09,76.71,0.00,995.09
1947-01-22,-4.84,65.25,0.00,994.74
1947-01-23,-6.64,66.79,0.20,996.47
1947-01-24,-7.47,53.88,0.00,1000.79
1947-01-25,-6.97,61.62,3.00,994.59
1947-01-26,-5.41,84.92,1.70,977.99
1947-01-27,-3.04,87.08,1.20,979.54
1947-01-28,-2.90,88.58,1.00,991.85
1947-01-29,-5.44,86.46,0.00,993.30
1947-01-30,-6.38,81.71,0.00,993.30
1947-01-31,-4.98,83.25,0.00,996.10
1947-02-01,-8.30,85.62,0.00,995.11
1947-02-02,-5.76,80.08,0.20,988.30
1947-02-03,-1.82,89.04,11.50,984.18
1947-02-04,0.34,92.62,24.80,970.42
1947-02-05,-1.15,82.58,0.00,971.27
1947-02-06,-3.75,78.58,0.00,984.00
1947-02-07,-3.38,86.33,2.00,990.82
1947-02-08,0.40,95.58,23.20,987.25
1947-02-09,1.83,89.54,1.40,990.66
